order_id,customer_id,product_id,product_category,quantity,unit_price,discount_pct,customer_age,customer_income,num_dependents,is_returned,order_date
366,117,25,Food,8,350.03,0.24,46,45495.0,1,0,2023-12-11
367,6,36,Electronics,9,184.68,0.28,21,67146.0,0,0,2023-02-14
368,99,11,Electronics,16,440.24,0.29,52,57727.0,4,0,2023-03-22
369,124,15,Clothing,19,364.06,0.0,35,64967.0,0,1,2023-09-12
370,37,4,Clothing,16,60.73,0.19,58,53499.0,3,0,2023-03-08
371,24,21,Clothing,7,206.85,0.12,41,54098.0,2,0,2023-04-12
372,93,13,Food,14,443.76,0.26,62,53843.0,1,0,2023-04-01
373,46,22,Books,14,28.36,0.08,66,61479.0,4,0,2023-02-11
374,181,19,Books,4,480.9,0.29,32,62991.0,4,0,2023-10-03
375,95,34,Books,15,341.19,0.18,21,26573.0,1,0,2023-10-31
376,99,14,Food,3,317.53,0.24,33,36366.0,0,0,2023-10-01
377,188,4,Food,5,138.93,0.03,57,44281.0,4,0,2023-03-18
378,116,48,Clothing,1,128.15,0.06,60,61446.0,0,0,2023-08-22
379,191,46,Electronics,3,471.32,0.23,47,108957.0,1,0,2023-07-21
380,160,27,Toys,15,152.64,0.01,26,32643.0,0,0,2023-08-09
381,161,29,Toys,8,388.88,0.25,37,76064.0,2,0,2023-09-19
382,67,47,Electronics,4,199.6,0.0,60,36884.0,1,0,2023-02-08
383,128,28,Clothing,2,73.93,0.2,55,97271.0,1,0,2023-01-11
384,18,35,Electronics,10,10.3,0.11,60,127538.0,4,0,2023-04-22
385,25,8,Electronics,4,274.41,0.18,55,20455.0,4,0,2023-04-18
386,54,16,Toys,3,488.01,0.21,63,41641.0,4,0,2023-04-04
387,58,42,Clothing,2,187.72,0.1,23,15137.0,2,0,2023-11-07
388,67,36,Food,17,181.81,0.03,49,21059.0,2,0,2023-03-25
389,104,30,Toys,13,175.33,0.02,43,21725.0,3,1,2023-02-27
390,174,18,Food,5,262.67,0.18,39,66972.0,1,0,2023-10-20
391,24,2,Clothing,9,223.13,0.16,65,60992.0,4,0,2023-01-16
392,114,49,Electronics,6,440.56,0.22,50,73176.0,1,0,2023-11-22
393,32,13,Books,5,255.23,0.15,43,66434.0,0,0,2023-04-03
394,175,4,Books,10,256.34,0.13,26,62476.0,2,0,2023-06-14
395,86,26,Clothing,8,73.49,0.12,45,51841.0,3,0,2023-08-03
396,151,25,Books,7,491.46,0.01,32,45916.0,0,0,2023-05-24
397,194,30,Food,7,128.74,0.1,27,81617.0,1,0,2023-10-01
398,127,11,Books,6,41.32,0.29,24,49323.0,2,0,2023-05-18
399,155,7,Clothing,3,333.26,0.26,63,63741.0,4,0,2023-07-23
400,130,31,Clothing,19,299.71,0.1,32,15289.0,0,0,2023-10-29
401,17,44,Food,15,210.5,0.18,48,27241.0,2,0,2023-07-29
402,104,10,Books,4,213.99,0.25,39,80026.0,1,0,2023-01-19
403,161,39,Books,12,393.61,0.13,33,35094.0,1,0,2023-10-21
404,137,13,Electronics,6,101.88,0.01,51,24400.0,0,1,2023-10-20
405,43,31,Toys,19,411.03,0.02,69,67552.0,0,0,2023-10-28
406,176,7,Clothing,4,326.13,0.15,46,49054.0,0,1,2023-06-11
407,39,49,Electronics,15,212.39,0.29,44,39996.0,3,0,2023-05-10
408,170,42,Clothing,9,231.72,0.21,23,104251.0,4,0,2023-02-13
409,26,42,Electronics,5,132.04,0.02,40,95675.0,2,0,2023-12-19
410,99,36,Toys,13,377.3,0.06,37,44626.0,1,0,2023-03-24
411,50,20,Electronics,18,258.87,0.23,58,70346.0,1,0,2023-05-04
412,153,4,Clothing,5,163.82,0.25,34,16005.0,4,0,2023-01-27
413,152,7,Books,16,300.04,0.19,57,84684.0,0,0,2023-10-31
414,13,1,Clothing,19,497.89,0.19,67,28473.0,0,0,2023-12-16
415,60,44,Food,14,220.45,0.01,43,23717.0,1,0,2023-01-07
416,135,45,Food,16,460.74,0.25,27,20078.0,4,0,2023-12-07
417,57,42,Food,15,175.78,0.24,47,19317.0,1,0,2023-07-18
418,36,47,Food,4,32.09,0.08,40,84134.0,0,0,2023-04-22
419,173,13,Toys,7,106.1,0.21,35,67210.0,2,0,2023-03-30
420,20,22,Books,16,212.25,0.06,35,33425.0,0,0,2023-05-08
421,65,21,Books,8,113.72,0.01,54,75166.0,2,0,2023-08-18
422,8,22,Clothing,17,5.11,0.06,36,36407.0,3,0,2023-01-18
423,144,28,Electronics,16,457.93,0.05,28,57632.0,4,0,2023-10-16
424,142,9,Clothing,10,422.72,0.1,54,38517.0,3,1,2023-06-10
425,115,26,Clothing,10,372.43,0.13,48,46167.0,0,0,2023-12-18
426,143,9,Clothing,2,88.07,0.15,58,31129.0,4,0,2023-10-08
427,92,15,Clothing,9,64.58,0.14,37,33526.0,0,0,2023-06-15
428,98,10,Books,17,38.46,0.08,31,64347.0,4,0,2023-09-17
429,66,24,Electronics,11,363.39,0.01,38,69730.0,4,1,2023-12-30
430,32,42,Clothing,10,464.76,0.18,67,39852.0,0,0,2023-07-09
431,191,8,Books,17,218.12,0.12,41,22862.0,0,0,2023-12-04
432,86,24,Clothing,4,63.97,0.09,68,168657.0,4,0,2023-09-23
433,51,16,Food,16,258.63,0.26,34,49929.0,4,0,2023-10-18
434,153,49,Clothing,15,177.67,0.22,20,57301.0,0,0,2023-12-21
435,186,26,Clothing,5,190.54,0.26,21,26091.0,0,0,2023-12-26
436,63,27,Toys,6,312.56,0.15,27,90005.0,1,0,2023-10-06
437,190,37,Food,17,360.77,0.04,41,97144.0,1,0,2023-08-05
438,125,4,Electronics,1,59.75,0.21,44,20868.0,1,0,2023-11-17
439,150,50,Clothing,19,22.62,0.06,21,46574.0,3,0,2023-12-04
440,58,24,Electronics,4,497.19,0.13,28,44792.0,4,0,2023-07-26
441,58,19,Food,17,120.2,0.02,28,161817.0,2,0,2023-06-02
442,86,36,Clothing,9,31.65,0.25,32,100892.0,3,0,2023-06-30
443,49,39,Toys,2,98.99,0.04,25,23733.0,4,1,2023-07-31
444,180,10,Books,8,24.28,0.27,49,34063.0,2,0,2023-09-30
445,170,25,Toys,15,198.95,0.26,34,31367.0,1,0,2023-07-22
446,70,18,Toys,7,402.19,0.14,34,59032.0,2,0,2023-07-24
447,15,19,Books,6,173.92,0.22,69,107592.0,0,0,2023-06-02
448,54,36,Books,1,224.87,0.19,26,51771.0,0,0,2023-06-19
449,188,10,Books,15,339.42,0.24,30,62981.0,4,0,2023-08-29
450,101,33,Clothing,7,256.9,0.13,59,35166.0,3,0,2023-10-14
451,8,50,Electronics,17,431.42,0.24,57,62812.0,1,0,2023-09-02
452,53,5,Electronics,2,433.69,0.14,59,38717.0,4,0,2023-11-17
453,60,47,Books,9,9.91,0.28,21,21582.0,1,0,2023-03-21
454,108,49,Toys,9,390.13,0.15,67,60805.0,0,0,2023-04-02
455,5,35,Food,13,233.06,0.14,58,48780.0,3,0,2023-05-29
456,103,44,Books,6,494.48,0.24,29,28322.0,3,0,2023-01-30
457,196,34,Toys,6,244.2,0.25,63,111602.0,0,1,2023-05-03
458,6,33,Toys,3,493.51,0.17,36,33415.0,2,0,2023-11-22
459,109,21,Clothing,17,378.51,0.05,26,66473.0,3,0,2023-01-29
460,116,17,Clothing,17,128.06,0.14,59,40893.0,2,0,2023-09-16
461,94,22,Electronics,12,271.51,0.29,58,106063.0,1,0,2023-07-05
462,47,48,Electronics,16,496.11,0.23,23,43530.0,3,0,2023-03-16
463,99,37,Food,15,429.48,0.24,54,21220.0,0,0,2023-02-14
464,55,15,Food,13,53.2,0.01,66,73497.0,2,0,2023-03-10
465,168,35,Food,1,354.65,0.14,55,105849.0,1,0,2023-07-29
466,52,28,Food,17,176.06,0.19,50,39585.0,1,0,2023-08-27
467,144,7,Toys,3,8.46,0.25,44,68833.0,3,0,2023-12-06
468,13,32,Toys,15,204.72,0.01,60,52298.0,3,1,2023-11-04
469,114,11,Electronics,4,121.2,0.26,32,40483.0,4,0,2023-07-11
470,124,10,Clothing,4,410.34,0.16,37,74636.0,4,0,2023-04-13
471,106,9,Clothing,18,171.98,0.06,40,32859.0,3,0,2023-08-29
472,158,14,Books,17,414.62,0.1,67,49824.0,4,0,2023-09-10
473,147,13,Toys,19,5.3,0.08,20,55753.0,0,0,2023-08-08
474,145,25,Food,11,157.37,0.16,55,54751.0,0,0,2023-12-02
475,120,2,Food,3,124.38,0.02,69,33266.0,4,0,2023-08-05
476,63,35,Books,8,120.62,0.05,27,137283.0,3,0,2023-07-21
477,19,7,Clothing,14,38.75,0.24,67,92145.0,0,0,2023-01-29
478,92,21,Food,1,97.63,0.04,40,80435.0,1,0,2023-07-31
479,58,18,Clothing,14,280.0,0.07,62,100369.0,3,0,2023-06-03
480,183,3,Books,2,149.22,0.14,40,50735.0,2,0,2023-08-19
481,90,42,Clothing,4,211.61,0.16,46,40715.0,2,0,2023-04-12
482,117,39,Clothing,19,191.55,0.23,38,28438.0,3,0,2023-11-11
483,62,41,Clothing,6,438.57,0.13,42,34485.0,4,0,2023-06-26
484,23,49,Food,1,453.12,0.24,69,29525.0,0,0,2023-06-30
485,127,11,Electronics,17,249.01,0.19,62,37645.0,0,0,2023-08-20
486,137,39,Toys,8,168.43,0.03,54,56288.0,3,0,2023-01-12
487,140,24,Clothing,19,57.87,0.05,59,77421.0,1,0,2023-07-05
488,129,46,Clothing,1,476.93,0.13,61,76357.0,4,0,2023-09-06
489,58,19,Clothing,5,34.81,0.12,67,27289.0,1,0,2023-09-23
490,122,4,Electronics,16,152.34,0.22,24,69187.0,3,0,2023-05-15
491,1,26,Books,6,152.54,0.17,60,86849.0,3,0,2023-09-02
492,34,38,Food,8,163.6,0.12,27,43169.0,1,0,2023-01-31
493,96,42,Electronics,13,86.32,0.05,30,89221.0,2,0,2023-12-13
494,126,32,Clothing,16,392.66,0.07,35,75955.0,3,0,2023-09-16
495,118,39,Electronics,3,65.64,0.17,58,26048.0,4,0,2023-04-14
496,48,45,Electronics,19,319.28,0.13,66,146659.0,1,0,2023-01-01
497,89,46,Electronics,12,66.3,0.15,43,34275.0,2,0,2023-07-26
498,117,36,Books,16,39.92,0.05,40,79119.0,1,0,2023-05-15
499,129,40,Toys,11,455.17,0.2,42,77700.0,2,0,2023-09-28
500,16,37,Food,10,99.11,0.26,68,26582.0,2,0,2023-03-30
501,189,33,Books,4,411.52,0.08,57,53610.0,4,0,2023-07-14
502,192,36,Books,12,274.59,0.15,66,77223.0,3,0,2023-05-02
503,191,3,Toys,2,43.54,0.29,27,26442.0,2,0,2023-04-26
504,69,9,Books,19,477.95,0.1,26,51524.0,3,0,2023-07-15
505,22,8,Electronics,5,127.25,0.18,21,80526.0,4,0,2023-02-05
506,93,33,Electronics,8,430.52,0.03,49,83168.0,3,0,2023-03-08
507,195,6,Clothing,7,88.56,0.18,32,40194.0,0,0,2023-05-13
508,76,41,Books,14,427.7,0.03,42,106105.0,2,1,2023-10-08
509,154,39,Clothing,3,11.55,0.29,48,94161.0,4,0,2023-01-11
510,144,4,Food,18,258.33,0.21,57,55305.0,1,1,2023-08-06
511,179,13,Electronics,16,385.87,0.24,56,35261.0,4,0,2023-11-18
512,86,49,Food,19,467.72,0.21,39,27366.0,2,0,2023-06-05
513,185,2,Toys,19,455.06,0.18,52,59206.0,4,0,2023-08-28
514,29,5,Electronics,18,410.71,0.13,48,101952.0,1,0,2023-03-01
515,69,44,Food,16,444.65,0.26,69,45544.0,0,0,2023-05-18
516,47,27,Toys,8,103.61,0.29,34,31903.0,2,1,2023-02-19
517,94,32,Food,1,145.67,0.15,42,74047.0,2,0,2023-06-16
518,190,21,Toys,17,148.04,0.28,61,53490.0,4,0,2023-06-14
519,197,8,Toys,12,191.64,0.17,22,63447.0,3,0,2023-11-15
520,144,38,Electronics,11,199.69,0.16,56,37698.0,3,1,2023-07-08
521,176,8,Clothing,5,274.55,0.14,48,40744.0,1,0,2023-04-02
522,85,50,Toys,12,84.14,0.06,64,37609.0,0,0,2023-10-21
523,39,3,Toys,17,347.17,0.0,27,62918.0,0,0,2023-10-16
524,100,44,Electronics,6,87.95,0.07,41,41370.0,4,0,2023-03-16
525,33,3,Clothing,1,158.6,0.15,48,65921.0,4,0,2023-02-14
526,101,22,Books,5,254.16,0.11,21,35930.0,3,0,2023-02-22
527,23,6,Books,14,399.24,0.13,60,62865.0,0,0,2023-06-24
528,10,2,Clothing,5,371.04,0.29,68,69695.0,0,0,2023-06-10
529,69,23,Food,1,324.54,0.11,69,57859.0,0,0,2023-03-08
530,100,44,Electronics,18,82.11,0.14,64,77538.0,1,0,2023-12-27
531,34,2,Clothing,16,275.79,0.04,20,38533.0,1,0,2023-09-27
532,180,38,Books,9,48.29,0.01,63,69308.0,4,0,2023-05-04
533,138,17,Toys,19,191.79,0.23,39,55087.0,3,0,2023-07-01
534,147,35,Books,5,209.69,0.17,40,32700.0,2,0,2023-07-01
535,186,34,Toys,2,24.71,0.23,56,18892.0,3,0,2023-02-05
536,96,23,Electronics,15,140.62,0.04,27,21024.0,1,0,2023-07-31
537,1,30,Toys,7,478.05,0.17,46,16250.0,1,0,2023-05-14
538,69,8,Clothing,4,477.05,0.08,66,60662.0,4,0,2023-12-19
539,4,22,Toys,1,179.4,0.07,54,41673.0,2,0,2023-06-27
540,16,44,Food,13,26.33,0.0,25,51206.0,0,0,2023-06-15
541,24,36,Clothing,7,93.65,0.04,64,44793.0,2,0,2023-12-03
542,80,5,Electronics,15,199.15,0.09,63,65567.0,2,0,2023-11-25
543,2,13,Clothing,14,474.15,0.04,38,66533.0,2,0,2023-11-23
544,128,29,Food,19,74.89,0.3,37,50084.0,4,0,2023-02-15
545,160,31,Electronics,18,382.94,0.09,20,51622.0,1,0,2023-06-05
546,84,47,Books,10,58.8,0.04,44,52664.0,0,0,2023-08-24
547,152,16,Food,9,490.72,0.06,46,98311.0,2,0,2023-11-12
548,140,42,Electronics,8,193.9,0.18,26,17992.0,0,0,2023-03-01
549,178,30,Toys,10,388.74,0.02,63,35057.0,2,0,2023-01-05
550,163,16,Clothing,17,174.58,0.26,61,75556.0,1,0,2023-06-30
551,124,12,Electronics,2,315.7,0.29,48,85302.0,0,1,2023-05-25
552,33,17,Clothing,6,100.05,0.07,50,60694.0,3,0,2023-11-11
553,161,16,Toys,5,77.28,0.14,63,44709.0,1,0,2023-09-22
554,189,12,Electronics,9,469.34,0.01,62,124341.0,0,0,2023-08-11
555,179,8,Books,5,459.24,0.19,55,53579.0,2,0,2023-10-28
556,171,20,Food,18,444.3,0.12,38,49781.0,2,0,2023-12-02
557,101,3,Electronics,9,314.59,0.08,25,95406.0,1,0,2023-08-25
558,12,16,Toys,17,405.09,0.06,44,62179.0,1,0,2023-01-13
559,67,30,Electronics,17,39.17,0.2,50,78426.0,2,0,2023-12-05
560,65,45,Clothing,12,170.72,0.12,28,83157.0,0,1,2023-09-25
561,161,23,Electronics,7,160.28,0.05,39,40691.0,3,0,2023-09-23
562,168,28,Books,3,319.64,0.21,29,118642.0,4,0,2023-01-16
563,74,40,Electronics,10,181.2,0.17,56,14313.0,1,0,2023-04-02
564,43,5,Food,2,78.51,0.26,46,18218.0,2,0,2023-09-05
565,44,20,Electronics,3,300.25,0.04,32,34888.0,0,0,2023-01-19
566,29,40,Clothing,16,408.12,0.24,60,39669.0,1,0,2023-12-26
567,141,44,Electronics,2,194.15,0.2,21,58766.0,0,0,2023-04-13
568,12,1,Books,10,70.47,0.03,69,34727.0,1,0,2023-04-05
569,95,30,Toys,6,102.36,0.21,40,48730.0,2,0,2023-10-10
570,46,21,Electronics,11,122.55,0.13,52,44242.0,0,0,2023-08-01
571,130,20,Electronics,7,153.45,0.28,43,133550.0,2,0,2023-02-06
572,35,6,Food,15,323.18,0.04,63,32778.0,0,0,2023-03-02
573,81,22,Books,6,302.47,0.19,61,21131.0,1,0,2023-10-18
574,90,18,Toys,9,349.56,0.11,53,85776.0,4,0,2023-12-28
575,8,8,Clothing,12,184.44,0.29,28,34304.0,4,0,2023-10-30
576,93,39,Electronics,19,412.88,0.1,21,46825.0,3,0,2023-09-01
577,154,32,Toys,3,106.02,0.29,49,35487.0,3,1,2023-11-07
578,90,33,Clothing,15,237.18,0.27,41,70869.0,2,0,2023-12-10
579,162,16,Books,2,401.46,0.08,65,24658.0,0,1,2023-12-17
580,115,12,Books,2,94.18,0.24,30,12093.0,3,0,2023-01-06
581,105,38,Toys,3,59.38,0.3,62,93700.0,1,0,2023-11-02
582,135,34,Clothing,6,442.42,0.08,36,55478.0,4,0,2023-06-14
583,196,14,Books,15,174.75,0.13,55,83811.0,0,0,2023-01-13
584,58,36,Toys,10,343.52,0.16,32,92144.0,4,0,2023-01-25
585,114,33,Books,9,17.55,0.09,26,31001.0,0,0,2023-08-12
586,75,23,Books,1,346.57,0.0,35,50531.0,3,1,2023-05-03
587,157,50,Books,16,161.47,0.07,52,63114.0,3,0,2023-05-09
588,120,45,Food,6,32.59,0.08,64,46437.0,2,0,2023-11-01
589,164,2,Clothing,9,306.86,0.13,20,41937.0,0,0,2023-05-02
590,21,41,Toys,4,124.2,0.05,30,44054.0,1,0,2023-02-04
591,164,21,Toys,2,196.47,0.26,25,84269.0,3,0,2023-03-24
592,138,2,Clothing,4,44.89,0.21,39,43066.0,2,0,2023-11-05
593,101,27,Clothing,1,77.85,0.03,54,66179.0,3,0,2023-07-01
594,152,9,Clothing,19,152.5,0.2,63,58305.0,4,0,2023-03-17
595,192,1,Clothing,10,49.43,0.2,56,30270.0,3,0,2023-04-14
596,177,11,Electronics,15,455.86,0.29,60,57010.0,0,0,2023-08-20
597,99,3,Toys,19,7.99,0.0,45,22712.0,2,0,2023-10-30
598,36,23,Electronics,16,244.51,0.07,31,59917.0,0,1,2023-02-12
599,96,26,Books,4,66.01,0.28,49,76539.0,1,1,2023-04-03
600,152,4,Books,2,157.3,0.28,47,85880.0,1,0,2023-05-24
601,151,18,Toys,13,463.4,0.22,46,30444.0,3,0,2023-09-11
602,190,6,Books,1,85.04,0.23,61,37494.0,2,0,2023-03-19
603,37,35,Clothing,17,483.09,0.03,38,56502.0,2,0,2023-09-20
604,12,22,Electronics,13,106.87,0.15,24,38640.0,2,0,2023-03-11
605,113,43,Clothing,4,372.08,0.07,24,18687.0,2,1,2023-05-29
606,183,15,Books,7,275.61,0.05,60,37390.0,3,0,2023-10-19
607,13,22,Electronics,17,442.82,0.24,46,56393.0,0,0,2023-08-02
608,23,37,Clothing,9,279.23,0.04,47,83597.0,3,0,2023-12-26
609,99,42,Toys,4,269.61,0.14,45,114074.0,0,1,2023-11-06
610,105,12,Clothing,19,101.75,0.28,46,52181.0,4,1,2023-05-27
611,30,47,Books,1,87.28,0.06,68,65072.0,4,0,2023-01-25
612,17,49,Electronics,10,458.66,0.29,61,79252.0,0,0,2023-11-19
613,113,42,Toys,4,167.28,0.3,40,17584.0,3,0,2023-04-19
614,62,38,Electronics,9,189.18,0.17,20,29448.0,1,0,2023-06-30
615,84,18,Toys,13,381.11,0.05,47,51600.0,3,0,2023-09-08
616,112,45,Electronics,14,172.72,0.09,67,106721.0,1,0,2023-07-22
617,86,35,Books,10,476.27,0.13,34,67163.0,3,0,2023-10-31
618,141,30,Toys,6,370.27,0.09,36,57806.0,2,0,2023-06-19
619,187,24,Food,16,300.73,0.08,45,43737.0,2,0,2023-06-24
620,19,42,Electronics,6,441.04,0.29,39,60682.0,4,0,2023-12-13
621,177,30,Electronics,17,29.55,0.05,44,36380.0,4,0,2023-06-19
622,100,14,Clothing,10,132.25,0.22,32,33193.0,0,0,2023-01-02
623,140,6,Toys,18,235.19,0.0,52,34667.0,1,0,2023-05-14
624,189,3,Food,18,117.35,0.18,44,95821.0,2,0,2023-05-07
625,147,16,Books,3,373.23,0.27,27,32205.0,3,1,2023-02-15
626,76,7,Clothing,15,460.01,0.09,24,40159.0,0,0,2023-07-13
627,9,14,Food,15,214.77,0.06,25,62038.0,3,0,2023-12-28
628,199,9,Toys,4,174.36,0.2,42,31568.0,2,0,2023-07-28
629,28,15,Food,9,480.97,0.21,49,54890.0,2,0,2023-10-23
630,128,21,Electronics,19,225.2,0.21,33,54880.0,2,0,2023-02-27
631,52,35,Electronics,17,247.08,0.1,42,35874.0,2,0,2023-03-19
632,83,2,Clothing,11,179.07,0.08,30,43071.0,3,0,2023-07-21
633,111,27,Toys,9,455.23,0.29,50,30583.0,0,1,2023-10-16
634,144,2,Toys,10,286.63,0.28,25,97869.0,2,0,2023-03-03
635,117,35,Food,18,382.28,0.14,30,55759.0,4,0,2023-09-25
636,69,18,Clothing,13,406.84,0.25,32,29018.0,0,0,2023-05-06
637,99,14,Toys,8,174.22,0.14,31,52217.0,4,0,2023-02-18
638,140,20,Electronics,7,219.68,0.13,21,53412.0,3,0,2023-03-29
639,25,18,Food,17,424.99,0.05,54,15969.0,2,0,2023-11-30
640,180,10,Books,15,184.81,0.13,55,95820.0,0,0,2023-09-18
641,123,25,Electronics,15,398.0,0.16,36,29888.0,2,0,2023-06-28
642,53,2,Clothing,1,470.79,0.01,47,139401.0,2,0,2023-03-10
643,151,25,Toys,14,313.49,0.13,47,72958.0,0,0,2023-03-01
644,144,33,Electronics,5,372.11,0.23,41,27906.0,2,1,2023-10-29
645,57,36,Books,11,403.52,0.2,57,41893.0,2,0,2023-09-06
646,39,31,Books,16,423.29,0.19,26,77754.0,1,0,2023-06-18
647,109,14,Clothing,2,200.55,0.27,34,43526.0,1,0,2023-09-26
648,181,1,Electronics,8,30.38,0.01,51,88355.0,0,0,2023-12-30
649,42,46,Food,11,203.93,0.17,30,40618.0,0,0,2023-04-22
650,186,16,Electronics,18,338.51,0.24,43,47130.0,2,1,2023-04-10
651,167,46,Books,3,227.92,0.16,22,78832.0,4,1,2023-08-03
652,142,3,Clothing,1,375.74,0.1,49,66283.0,0,0,2023-04-23
653,122,35,Clothing,11,181.71,0.04,25,30865.0,2,0,2023-04-07
654,133,41,Food,16,319.2,0.27,21,60902.0,4,0,2023-11-03
655,163,6,Clothing,18,97.28,0.14,33,53302.0,1,0,2023-04-28
656,75,25,Clothing,16,375.94,0.26,60,31074.0,0,0,2023-02-05
657,146,13,Clothing,10,275.12,0.18,37,24459.0,2,0,2023-12-03
658,76,34,Clothing,18,106.01,0.2,63,18663.0,1,0,2023-12-25
659,9,8,Clothing,6,149.5,0.24,50,42310.0,3,0,2023-10-17
660,74,21,Books,19,375.56,0.2,32,47715.0,1,0,2023-10-31
661,186,34,Electronics,4,243.89,0.12,45,63088.0,2,0,2023-12-26
662,145,4,Toys,13,111.94,0.15,63,73883.0,4,0,2023-12-13
663,7,25,Clothing,14,483.8,0.24,31,39858.0,3,0,2023-05-04
664,174,15,Toys,3,358.99,0.11,37,47026.0,3,0,2023-02-09
665,141,4,Toys,10,478.78,0.12,28,33545.0,3,0,2023-05-21
666,168,45,Books,6,216.42,0.03,68,51206.0,0,0,2023-01-26
667,170,12,Clothing,1,240.17,0.27,40,79559.0,2,0,2023-05-22
668,137,32,Toys,14,449.49,0.03,67,51564.0,3,0,2023-12-18
669,178,32,Clothing,8,264.9,0.19,68,87699.0,1,0,2023-12-02
670,27,28,Food,19,355.1,0.12,59,78896.0,4,0,2023-02-26
671,122,13,Food,14,129.83,0.12,62,101605.0,2,0,2023-05-30
672,194,31,Food,10,226.13,0.2,43,52293.0,1,0,2023-07-24
673,5,14,Toys,17,66.11,0.02,53,37563.0,0,0,2023-03-17
674,29,20,Food,9,106.96,0.18,27,66877.0,3,0,2023-10-12
675,165,18,Books,6,5.47,0.23,63,40682.0,1,0,2023-07-29
676,166,29,Books,11,24.44,0.25,52,65836.0,2,0,2023-09-15
677,83,6,Toys,7,488.76,0.05,42,35193.0,1,0,2023-09-16
678,136,32,Clothing,17,124.97,0.27,32,32396.0,0,0,2023-07-03
679,109,29,Electronics,1,333.34,0.2,68,90059.0,4,0,2023-11-24
680,65,43,Clothing,5,420.35,0.26,33,29546.0,3,0,2023-01-11
681,86,2,Clothing,9,277.58,0.15,33,81726.0,2,1,2023-06-09
682,145,23,Clothing,18,80.81,0.16,35,65711.0,3,0,2023-09-17
683,71,19,Clothing,2,365.42,0.28,68,51387.0,3,0,2023-03-29
684,45,31,Electronics,11,302.12,0.27,57,19028.0,3,0,2023-07-03
685,132,5,Food,6,366.97,0.13,58,103036.0,1,0,2023-01-16
686,36,19,Clothing,8,386.02,0.08,45,30717.0,1,0,2023-09-01
687,70,34,Books,4,487.83,0.12,45,78951.0,4,1,2023-03-27
688,159,10,Toys,18,288.91,0.12,20,34701.0,0,0,2023-07-18
689,19,25,Toys,11,174.11,0.09,51,33337.0,2,0,2023-01-10
690,189,2,Books,5,325.99,0.08,34,68481.0,1,0,2023-06-13
691,108,11,Clothing,15,38.88,0.26,40,64166.0,3,0,2023-01-24
692,182,50,Electronics,18,449.21,0.02,37,27652.0,0,0,2023-03-05
693,167,31,Food,2,64.09,0.2,49,100547.0,2,0,2023-11-08
694,91,15,Toys,11,167.28,0.05,32,44222.0,2,0,2023-08-26
695,90,9,Food,13,408.79,0.1,43,50740.0,2,0,2023-12-11
696,19,23,Electronics,4,300.67,0.02,49,42254.0,2,0,2023-08-26
697,39,19,Toys,7,199.85,0.08,21,28243.0,4,0,2023-01-22
698,126,9,Food,11,239.35,0.23,38,70800.0,2,0,2023-06-29
699,195,35,Electronics,4,428.0,0.27,66,56657.0,0,0,2023-11-02
700,173,21,Food,15,173.3,0.07,63,32776.0,1,1,2023-02-16
701,141,9,Clothing,1,435.48,0.14,66,78595.0,0,0,2023-10-06
702,126,28,Electronics,3,48.63,0.14,44,50383.0,3,0,2023-08-12
703,58,46,Food,14,389.52,0.26,69,50929.0,4,1,2023-08-06
704,148,7,Clothing,6,424.54,0.23,33,119164.0,4,0,2023-08-25
705,200,16,Clothing,18,95.0,0.15,25,21939.0,3,0,2023-07-23
706,61,16,Electronics,1,218.02,0.2,31,21794.0,0,0,2023-12-05
707,127,33,Books,6,86.92,0.25,39,24392.0,0,0,2023-01-19
708,105,4,Toys,6,354.77,0.0,42,58795.0,3,1,2023-06-29
709,167,4,Electronics,16,270.0,0.12,49,40965.0,2,0,2023-06-11
710,1,39,Clothing,5,319.49,0.27,49,42626.0,2,0,2023-10-12
711,131,40,Clothing,17,102.26,0.22,57,30601.0,1,0,2023-03-02
712,92,17,Electronics,10,109.81,0.16,49,112716.0,0,0,2023-03-26
713,190,37,Books,18,25.54,0.16,60,133320.0,0,1,2023-02-04
714,191,39,Toys,7,164.42,0.1,49,76838.0,3,0,2023-01-05
715,113,29,Food,3,282.07,0.16,55,23072.0,3,0,2023-03-17
716,153,36,Electronics,13,429.68,0.2,68,38428.0,2,0,2023-09-10
717,56,38,Toys,15,335.13,0.13,53,74141.0,0,1,2023-01-07
718,161,39,Toys,19,220.52,0.21,35,47910.0,0,0,2023-06-18
719,166,50,Clothing,3,476.79,0.26,43,76965.0,4,0,2023-05-10
720,117,37,Food,4,361.03,0.05,33,91483.0,1,0,2023-05-18
721,134,35,Electronics,5,465.43,0.14,45,127210.0,1,0,2023-12-24
722,58,7,Clothing,1,266.16,0.12,27,35333.0,2,0,2023-10-27
723,44,27,Clothing,4,133.16,0.21,33,51054.0,0,0,2023-11-22
724,173,28,Books,12,31.15,0.07,50,39325.0,4,0,2023-04-01
725,160,22,Toys,10,364.41,0.19,21,18027.0,0,0,2023-06-12
726,173,14,Electronics,13,65.04,0.26,67,69619.0,3,0,2023-11-14
727,61,7,Electronics,14,154.87,0.13,23,64973.0,2,0,2023-09-10
728,47,37,Electronics,5,268.57,0.27,20,37294.0,1,0,2023-07-20
729,149,22,Clothing,4,284.39,0.3,39,22048.0,0,1,2023-01-20
730,80,5,Books,14,302.29,0.03,33,40455.0,2,0,2023-08-17
